ref:mise;name;operator;address;latitude;longitude
46768;Stazione di servizio IP di Nanni Barbara;NANNI BARBARA;Via Casentinese km 14,5 50060;43.7797336195341;11.594371108092218
54667;STAZIONE SERVIZIO IP CONSUMA;STAZIONE SERVIZIO IP CONSUMA;STRADA STATALE  70 KM 14,50 SNC 50060;43.779475909085846;11.594395637512207
4662;distibutore q8;distibutore q8;Statale 67 Tosco Romagnola, Km. 1+600, dir. firenze  50065;43.770983804704066;11.429502815008163
8179;ENI - PONTASSIEVE;ENI - PONTASSIEVE;Variante SS67 Tosco-Romagnola Km 1,335  50065;43.771144175787164;11.426060199737549
45939;ENI OMAZI SERVICE;ENI OMAZI SERVICE;via Aretina 64 50065;43.77611294972306;11.427404953372957
46789;ESSO PONTASSIEVE - LOC. LE SIECI;PAD MULTIENERGY S.P.A;Loc. Le Sieci - V. Aretina 29 ;43.78470120413844;11.401348239635135
13829;IP - PONTASSIEVE;IP - PONTASSIEVE;Viale Hanoi 1 50065;43.771477800890196;11.426837692590327
24330;AREA DI SERVIZIO eni BARTALUCCI STEFANO;AREA DI SERVIZIO eni BARTALUCCI STEFANO;VIA GRAMSCI  50066;43.68024485236639;11.531932353973389
53509;ARNO OVEST;ARNO Ovest;Autostrada A1 MILANO-NAPOLI,  Km. 321,5, dir. Napoli 50063;43.64946028543757;11.464040279388428
13575;BEYFIN;BEYFIN;VIA RONA  50066;43.63296447210156;11.472883522510529
33174;IP pian di rona;reggello;LOCALITA' RONA DI SOPRA 139/D 50066;43.642573605035345;11.466326862573624
38374;Paolo Pagliazzi;PAGLIAZZI PAOLO;Statale 69 di Val d'Arno, Km. 10+963, dir. Firenze - 50066;43.69936811160266;11.464557945728302
29475;REGGELLO;MARINO S.N.C. DI FERRINI SIMONE & C.;VIA DI MEARINO SNC 50066;43.67264816242499;11.526604145765305
49747;6098;T.D.M. S.R.L.;LOC. LA CHIOCCIOLA SNC 50067;43.70706894190441;11.399626941104488
30204;Mabe service Rignano ;M.A.B.E SERVICE DI AGLIETTI MARCO E BARBIERI EMILIANO SNC;LOC. PIAN DELL'ISOLA 33 50063;43.703994015690434;11.449559032917023
51693;4704 – Rufina;ENI FUEL S.P.A.;VIA DUCA DELLA VITTORIA, 10  50068;43.82605277651483;11.487259170602144
8000;carlo misuri;carlo misuri;Statale 67 Tosco Romagnola, Km. 106+625, dir. firenze  50068;43.81896824720896;11.48401066660881
13833;Q8 - CONTEA;Q8 - CONTEA;Via Forlivese 1 50060;43.859237118984865;11.526679183697532
52266;AQUILA;AQUILA;VIA VOLTERRANA  80/P 50026;43.68747233394747;11.136358881539739
13596;ENI;BELLINI FERDINANDO E COLI ANDREA - SOCIETA' IN NOME COLLETTIVO;VIALE G. PASCOLI SNC 50026;43.657274921248465;11.18776872754097
52253;Q8;ENI;Via Grevigiana 86 50026;43.63688230783481;11.221677213907242
6920;Q8 - SAN CASCIANO;Q8 - SAN CASCIANO;Via Giuseppe di Vittorio 57/A  50026;43.66114483056827;11.182862151589953
50569;SAN CASCIANO EST;NUOVA SIDAP  S.R.L.;RA03 RACCORDO AUTOSTRADALE SIENA-FIRENZE, Km. 43+600, Nord - 50026;43.61881076491031;11.187634407198951
40908;SAN CASCIANO OVEST;NUOVA SIDAP  S.R.L.;Autostrada RA03 RACCORDO AUTOSTRADALE SIENA-FIRENZE, Km. 41+983, dir. Sud - 50026;43.60595742207956;11.191051080822945
46493;TM04790;SALIERI NICO;SS. 67 KM. 128+070 67 50060;43.92856657351415;11.621556256894905
54595;Bambi Alfiero e Bambi Andrea Snc;BAMBI ALFIERO E BAMBI ANDREA - S.N.C.;VIA DEI TURRI 20 50018;43.757371959394106;11.187066905487882
5291;Firenze - Scandicci;Firenze - Scandicci;VIA PISANA  50018;43.76508851230084;11.162133514881134
13739;METANO SCANDICCI;METANO SCANDICCI;VIA DEI PRATONI 11/13 50018;43.77251360679481;11.151174889935305
26911;PV 4843;GESTIONI INNOVATIVE ITALIA S.R.L.;VIA B.DA MONTELUPO SNC 50018;43.7649494324733;11.177605837583542
51427;PV ALA SCANDICCI;ALA CARBURANTI S.R.L.;VIA EMPOLESE 3 50018, SCANDICCI (FI) 3 50018;43.69610906585635;11.101474761962885
5940;SCANDICCI;"IP SERVICES S.R.L.";Via Pisana KM 71+896  50018;43.765768433187965;11.15582513988113
42206;soc torre;TORRE DI RICCITELLI STEFANO & C. - S.N.C.;VIA DONIZETTI 79 50018;43.760083575512105;11.180273086577586
10661;stazione di servizio esso di Zurlo & C snc;STAZIONE DI SERVIZIO DI ZURLO DENNY E C. S.N.C.;DELLE NAZIONI UNITE 10 50018;43.76736953009038;11.158558130264282
20989;beyfin belli;BELLI GIAMPIERO & VALTER S.N.C.;LA TORRE-PETRONA 33/B-C 50038;43.96355529033261;11.338669806718826
9112;SAN PIERO A SIEVE - TAIUTI;SIRTAM S.R.L.;S.P. 65 BOLOGNESE - SAN PIERO A SIEVE  50037;43.94856940024065;11.311371624469757
23784;SAN PIERO A SIEVE MASSARONDINAIA;STAR SERVICE S.R.L.;VIA PROVINCIALE MASSARONDINAIA  50037;43.96189880822631;11.306119859218597
52786;SCARPERIA VIA GIACOMO MATTEOTTI 47;SERVIZI & GESTIONI ITALIA S.R.L.;MATTEOTTI 47 50038;43.9924496;11.3542353
53026;SOPETI SAN PIERO;SOCIETA' PETROLIFERA TIRRENA - SO.PE.TI. - S.R.L.;STATALE 65 KM24+250 50038;43.95014376867223;11.311659761844636
53231;STAZIONE DI SERVIZIO " OIL ITALIA ";STAZIONE DI SERVIZIO " OIL ITALIA ";CASE NUOVE TAIUTI SNC 50038;43.944492137607476;11.309620964888536
27356;Stazione Rifornimento AQUILA di Galeotti Daniele,Mugelli Gabriele e c. snc;GALEOTTI DANIELE MUGELLI GABRIELE E C. SNC;VIALE KENNEDY 115 50038;43.97884602604943;11.33737564086914
3510;BISENZIO OVEST;blu service snc;Autostrada A1 MILANO-NAPOLI, Km. 279+800, dir. Sud - 50019;43.83969433000652;11.162055568122923
55814;DUE V s.n.c.;DUE V s.n.c.;Via dell'Osmannoro 244 50019;43.8208308;11.1904756
23267;ENI DI MATTEUCCI RICCARDO;ENI DI MATTEUCCI RICCARDO;VIALE  PRATESE 94 50019;43.84203804956496;11.1860592539673
47006;ESSO SESTO FIORENTINO - V.LE PRATESE;PAD MULTIENERGY S.P.A;Viale Pratese 68 50019;43.84124178274129;11.187481714421668
55852;ESSO SESTO FIORENTINO VIA LUCCHESE 116 LOC. OSMANNORO;ESSO SESTO FIORENTINO VIA LUCCHESE 116 LOC. OSMANNORO;Via Lucchese 116 - Loc. Osmannoro  50019;43.808750000000003;11.172816600000001
36724;FIRENZE NORD;SARNI S.R.L.;Autostrada A1 MILANO-NAPOLI, Km. 4+600, dir. NORD - 50019;43.83286286066999;11.160603314638138
14071;il pegaso s.n.c. di margarini massimo e david;il pegaso s.n.c. di margarini massimo e david;VIA GRAMSCI 474/476 50019;43.82955304864728;11.208816466270491
29957;IP;IP;GIULIO CESARE 35/37 50019;43.836221911640365;11.190971932540833
55514;MASSIMO MARTINI;RAUGEI EDO & BIANCALANI ROBERTO S.A.S. DI MARTINI MASSIMO & C.;PRATESE 36 50019;43.83929818098948;11.191286349773426
4995;OILFIN;OILFIN S.R.L.;VIA FERRUCCIO PARRI 6/8 50019;43.840595625331765;11.175780603388148
53062;PERETOLA NORD;PERETOLA NORD;Autostrada A11 FIRENZE-PISA N.,  Km. 3,300, dir. NORD - 50019;45.4642035;9.189982
3500;PERETOLA NORD;sara srl;Autostrada A11 FIRENZE-PISA N., Km. 3+000, dir. Ovest - 50019;43.81950641010759;11.173160117721523
3861;PERETOLA SUD;ENI FUEL S.P.A.;Autostrada A11 FIRENZE-PISA N., Km. 3+000, dir. Est - 50019;43.81833036988592;11.172902584075928
34321;SESTO FIORENTINO;STAR SERVICE S.R.L.;VIA P PASOLINI  50019;43.81985050745649;11.20680570602417
43490;stzione Q8 JKV sas;JKV DI NIERI VALENTINA & C SAS;via provinciale lucchese 31 50019;43.80543239788912;11.180034955440987
29223;8088;T.D.M. S.R.L.;66 KM. 15+702 - 50058;43.811217647749274;11.080061942338943
11155;Brini e Bettarini;BRINI CARLO & BETTARINI ROBERTO S.N.C.;VIA PISTOIESE 327 50058;43.813252484045236;11.066374831213352
54272;Esso 331627;Esso 331627;Via Dei Colli s.s. 325 km 88+665 snc 50058;43.8003905;11.1068285
6937;Vezzosi Mauro e Filippo snc;Vezzosi Mauro e Filippo snc;viale Arte della Paglia 10, 50058  ;43.78660944463103;11.101405620574951
54410;MV carburanti;MV carburanti;Via del Chianti 10  50028;43.5618288;11.1802515
41476;stazione Eni 14708;VANNI DUCCIO;via chiantigiana s.c. 50028;43.54588257797509;11.227458715438843
51319;DISTRIBUTORE IP - VAGLIA;DISTRIBUTORE IP - VAGLIA;VIA FIORENTINA / 50036;43.84536694260526;11.290465713517117
5084;Chioscar snc;CHIOSCAR SNC DI CIUCCHI FRANCESCO E ROSARI MARCO;VIA BARDUCCI, RENZE 21 50039;43.93790803372079;11.44159020370489
7673;STAZIONE DI RIFORNIMENTO SHELL;STAZIONE DI RIFORNIMENTO ESSO;VIA VIA MARTIRI DI CAMPO DI MARTE 10 50039, VICCHIO (FI) 10 50039;43.93402513288584;11.458285568122847
42222;8087;T.D.M. S.R.L.;PROV.LE MERCATALE 250 50059;43.74177777991287;10.901294071163875
20277;desideri snc ;DESIDERI S.N.C. DI DESIDERI LUIGI E ALESSANDRO E C.;VIA L. DA VINCI 371/373 50059;43.73129695039245;10.917478501796722
8492;Eni;Eni;via provinciale mercatale 8/10 50059;43.77116548106554;10.917835235595703
51528;VINCI VIA PALMIRO TOGLIATTI 219;SERVIZI & GESTIONI ITALIA S.R.L.;VIA PALMIRO TOGLIATTI 219 50053;43.72794327649014;10.936059269940577
52654;AREA SERVIZIO CASE ROSSE;AREA SERVIZIO CASE ROSSE;LOC. IL PIANO SP 64 IL CIPRESS  58031;42.89647643518997;11.517080962657928
20861;Stazione di servizio Esso;RAFFI MASSIMILIANO;Strada Provinciale Arcidosso  58031;42.87163177024889;11.532678008079529
29676;AUTOGRILL CAPALBIO;AUTOGRILL CAPALBIO;Statale 1 Via Aurelia, Km. 132+150, dir. SUD  58011;42.41494987355314;11.36535108089447
13840;BAR IL GIRASOLE;BAR IL GIRASOLE;Statale 1 Via Aurelia, Km. 127, dir. Nord  58011;42.414852132217014;11.425706592343204
29614;CAPALBIO - AURELIA;"IP SERVICES S.R.L.";SS 1 AURELIA KM 128,720  58011;42.4149039604422;11.407037550926248
6573;CAPALBIO LC.NUNZIATELLA S.S. 1 AURELIA KM. 133;SERVIZI & GESTIONI ITALIA srl;S.S. 1 AURELIA KM. 133 LC.NUNZIATELLA SNC 58100;42.41502670808588;11.351958741738827
51433;capalbio sud - l'oasi di Capalbio;PANTA IMPIANTI DISTRIBUZIONE CARBURANTI E AFFINI  S.R.L.;1 Via Aurelia, Km. 130, roma - 58011;42.41462638642552;11.384947744152896
48849;ENERPETROLI CAPALBIO BORGO CARIGE;CIANCHETTA EMANUELE;LOCALITA' BORGO CARIGE SNC 58011;42.42472211082569;11.415989064143227
30452;CASTEL DEL PIANO - ROMA 21;"IP SERVICES S.R.L.";VIA ROMA 21 58033;42.88728820857191;11.535596559524492
15001;CECCARELLI MARIO;CECCARELLI MARIO;VIA DEL GALLACCINO 14 58033;42.89072182318114;11.528104171156883
53955;esso;esso;DEL PORTO 3 58043;42.80519;10.76490
27178;esso;esso;PROVINCIALE CASTIGLIONESE SNC 58043;42.768715390974336;10.885596937196397
25761;SELF AREA 4966;DI VIVONA FRANCESCO;VIA ANSEDONIA  32 58043;42.76121886274206;10.887711010873318
9749;TAMOIL;ELETTRAUTO SERVICE S.N.C. DI VITI GIANCARLO E C.;STRADA PROV.LE  3 PADULE SNC 58043;42.771032556185325;10.889827609062195
27862;TOTAL EXPO;TOTALEXPO DI ANTONIO BENINCASA;MARCONI 88 58043;42.76500741825929;10.871012705804446
50659;CINIGIANO;SYNERGY S.R.L.;Loc la Crocina snc 58044;42.893776861578246;11.398507663698842
32459;CINIGIANO - AMIATA MONTICELLO;"IP SERVICES S.R.L.";VIA AMIATA MONTICELLO  58047;42.88420048306433;11.479445170553504
29960;CINIGIANO - SP.CIPRESSINO;"IP SERVICES S.R.L.";S.P. 64 CIPRESSINO KM 10,662  58044;42.95747589406813;11.3833570846557
8297; PAGANICO;SIRTAM S.R.L.;Statale 223 di Paganico, Km. 22+700, dir. SIENA - 58045;42.928933895360956;11.265846490859985
23295;CIVITELLA PAGANICO CIPRESSINO;SIRTAM S.R.L.;S.P. 64 DEL CIPRESSINO  58045;42.92920648520498;11.266331970691681
47518;ENI SA.MA POWER S.A.S.;SA.MA.POWER S.A.S. DI NICOLA SABATINI & C.;LOC.LAMPUGNANO SS223 KM.34+806 SNC 58045;43.02869702857576;11.278731226921076
7021;IP;IP;VIA FRAZ. CIVITELLA MARITTIMA - VIA GROSSETO 1 58045, CIVITELLA PAGANICO (GR)  58045;42.997057634401386;11.285233497619629
42224;Piccinifuels - Civitella;Piccinifuels - Civitella;223 di Paganico, Km. 26.603, Grosseto  58045;42.97773110825657;11.282919279762268
36054;Autolavaggio D'avino Fabio ;TOTAL ERG DI D' AVINO FABIO;Via litoranea  4 58022;42.9262896818544;10.751923352710946
21576;cardini e lazzerini snc;CARDINI E LAZZERINI SNC DI CARDINI EDO E LAZZERINI MANOLA;VIA AURELIA SNC 58022;42.936195224194975;10.778027772903442
10222;Distributore di Follonica;Distributore di Follonica;DIACCIO  58022;42.93945991506522;10.781149574471556
16317;DISTRIBUTORE ESSO DI SCOZIO GIUSEPPE;DISTRIBUTORE ESSO DI SCOZIO GIUSEPPE;VIA BICOCCHI   58022;42.92594062610336;10.756133973336546
11131;ENERPETROLI - PV FOLLONICA U.BASSI - GR;ENERPETROLI S.R.L.;VIA UGO BASSI SNC 58022;42.92796166424806;10.753251694527762
13142;ENI \tS & G SNC DI FERRETTI STEFANO E GIACOMO;ENI \tS & G SNC DI FERRETTI STEFANO E GIACOMO;S.P. 152 (vecchia aurelia) km42+300, snc SNC 58022;42.93564893727554;10.775361061096186
53298;f.lli carli andrea e claudio snc;f.lli carli andrea e claudio snc;DELLE COLLACCHIE SNC 58022;42.914887023418714;10.769160801049793
49043;Follonica;NUOVA SIDAP  S.R.L.;1 Via Aurelia, Km. 226+673, Nord - 58022;42.951615245171425;10.776901245117188
31855;FOLLONICA - SP 152 KM 46 VIA AURELIA NORD;SERVIZI & GESTIONI ITALIA S.R.L.;SP 152 KM 46 VIA AURELIA NORD  58022;42.93742614428065;10.730392076075077
34730;FOLLONICA B.FUEL;FOLLONICA B.FUEL;s.p. 152 "Vecchia Aurelia" km 42,500  58022;42.935584117195944;10.773259713425773
11130;FOLLONICA VIA SANTINI - GR;ENERPETROLI - PV FOLLONICA G.B. SANTINI - GR;VIA SANTINI SNC 58022;42.92596203372656;10.753037631511688
25242;esso;esso;via curiel 10 bagno di gavorrano  58023;42.93840893267775;10.887863612233787
11614;GAVORRANO-LOC.LA MENGA VARIANTE AURELIA;SERVIZI & GESTIONI ITALIA S.R.L.;LOC.LA MENGA VARIANTE AURELIA S/N 58023;42.951404172544585;10.908896559524464
52003;04920;STEFANINI EMILIO;via Scansanese 25 58100;42.761393034616034;11.121452217349777
55864;4385;4385;Via Pietro Mascagni 77  58100;42.759689416826866;11.122387929222226
54957;4957 Grosseto Aurelia;4957 Grosseto Aurelia;VIA AURELIA SUD KM 179+720   ;42.74396;11.11805
51871;4961 – Grosseto Batignano;PV 4961 – Grosseto Batignano;Strada Statale 223 Km 8+300 Fraz. Batignano  58100;42.84048810029954;11.152971450315212
51870;53628 – Grosseto;PV 53628 – Grosseto;Via Aurelia Sud  58100;42.75121550266971;11.112872188121745
44758;8090;T.D.M. S.R.L.;SENESE 147 58100;42.771238651453366;11.120467362565591
8477;8091;PIAZZI GIANNI;Statale 1 Via Aurelia, Km. 185.500, dir. sud - -;42.74505741088775;11.116195321083069
22979;Aquila Il Bucchero;IL BUCCHERO DI COSMO LUCIANO & C. S.N.C.;Statale 223 di Paganico, Km. 1+370, dir. grosseto siena - 58100;42.81016326457247;11.13338828086853
48115;AREA DI SERVIZIO GOLDENGAS GROSSETO;AREA DI SERVIZIO GOLDENGAS GROSSETO ESSO;Via Aurelia Sud 51 58100;42.746659874902896;11.114845173748495
46816;Bernardini - Grosseto;Bernardini - Grosseto;223 KM 2 + 509 SNC 58100;42.82850731826267;11.138811707496643
4652;Braccagni;NUOVA SIDAP  S.R.L.; VIARIANTE SS1 AURELIA K196+445 SNC, 58100 - -;42.86825061011571;11.076123118400574
24630;CONAD SUPERMERCATI GROSSETO;CLODIA COMMERCIALE SRL;Via Bulgaria  35 58100;42.77558358909064;11.115090250968933
50693;CONAD SUPERMERCATO GROSSETO;CONAD SUPERMERCATO GROSSETO;VIA SCANSANESE  58100;42.7623715074205;11.132437084655775
38753;DI VIVONA FRANCESCO;DI VIVONA FRANCESCO;VIA MONTEROSA 152 58100;42.772862853890956;11.113673374056816
22531;Distributore Carburati TOTALERG di Fuligni Fabio;Distributore Carburati TOTALERG di Fuligni Fabio;VIA SCANSANESE, STIACCIOLE 444  58100;42.77638834312402;11.172751846319898
55696;DISTRIBUTORE ENI;DISTRIBUTORE ENI;SENESE 85 58100;42.76850055496255;11.119270903110532
32028;EMPORIO DA PIETRINO SNC;EMPORIO DA PIETRINO S.N.C. DI GRANDINI LUISELLA E CHERUBINI FABRI ZIO;VIA SCANSANESE 480 58100;42.77957656692439;11.177132427692413
34028;ENERPETROLI - PV GROSSETO VIA GIULIO CESARE;ENERPETROLI S.R.L.;VIA GIULIO CESARE 73 58100;42.76644003508155;11.102463752031326
41612;ENERPETROLI - PV GROSSETO VIALE DELLA REPUBBLICA;ENERPETROLI S.R.L.;VIALE DELLA REPUBBLICA 21 58100;42.755305376599225;11.10461113693998
31126;ENI DI PASQUI PAOLO;PASQUI PAOLO;VIA AURELIA NORD KM. 162  58100;42.778787126629865;11.09894871711731
52481;ESSO - GROSSETO BIVIO ROSELLE 104;PAD MULTIENERGY S.P.A;ROSELLE S.S. 223 KM 2 + 969 58100;42.797874424406324;11.134345447560635
53716;ESSO - GROSSETO V.LE SONNINO 57;PAD MULTIENERGY S.P.A;SONNINO 57 58100;43.7063373;13.2103381
50158;ESSO GROSSETO;JONATHAN PNEUMATICI DI FREGOLI JONATHAN;VIALE SONNINO 57 58100;42.752559403108464;11.112141907215113
13966;fanfani marco;fanfani marco;AURELIA SUD 3 58100;42.751873599517296;11.112678945064545
51067;Grifo Carburanti;Grifo Carburanti;VIALE CARAVAGGIO 65 58100;42.74916869923278;11.11189277041856
24199;GROSSETO;GROSSETO;VIA AURELIA NORD 50 58100;42.769542447545476;11.107818961143494
25075;GROSSETO - AURELIA NORD;"IP SERVICES S.R.L.";VIA AURELIA NORD 17  58100;42.768819690086296;11.108724139881133
30299;GROSSETO - VARIANTE SS1;"IP SERVICES S.R.L.";VARIANTE S.S. 1 - AURELIA KM. 189,260  58100;42.805611807031255;11.093983906745962
27933;Grosseto Aurelia;"IP SERVICES S.R.L.";Via Aurelia Nord 98 58100;42.77335014973591;11.10515333712101
50510;GROSSETO BANDITELLA;SIRTAM S.P.A.;1 Via Aurelia, Km. 170+999, GROSSETO - 58100;42.6748650748414;11.141434816445214
6574;GROSSETO DEI MILLE 107;SERVIZI & GESTIONI ITALIA srl;VIA DEI MILLE 107 58100;42.752922768288286;11.11264944076538
21656;GROSSETO ROSELLANA, 135;SERVIZI & GESTIONI ITALIA S.R.L.;ROSELLANA 135 58100;42.79541954741251;11.132650673389435
6572;GROSSETO VIA AURELIA NORD KM.184;SERVIZI & GESTIONI ITALIA srl;VIA AURELIA NORD KM.184 SNC 58100;42.778203603749915;11.100584864616394
42100;GROSSETO VIALE GIUSTI;STAR SERVICE S.R.L.;VIALE GIUSTI  58100;42.77467710082975;11.101890429854393
11613;GROSSETO-VIA AURELIA NORD 120;SERVIZI & GESTIONI ITALIA S.R.L.;VIA AURELIA NORD 120 58100;42.77693034423373;11.101794635581996
9294;IP;IP;VIA AURELIA KM.174 SN, 58100 183 ;42.70787446566384;11.14086627960205
38925;IP MARTINI ALESSANDRO ;IP;CASTIGLIONESE 49 58100;42.77050605994606;11.093505844473839
50649;IP STAZ SERV . BRACCAGNI;DARIEN S.A.S. DI GRECO SALVATORE;VIA ELENA LUCREZIA CORNARO EX VIA AURELIA VECCHIA 58 58100;42.87180751800218;11.0756504535675
54806;LEVANTE GROSSETO;LEVANTE GROSSETO;Via Ecuador  58100;42.7877655479323;11.11796770840855
46922;Luca Alcamo;ALCAMO LUCA;Via Pietro Mascagni 77 58100;42.75968978630193;11.122527770423744
43770;Mac Grosseto Nord;TORREGAS - S.R.L.;Località Rugginosa  58100;42.80102304802358;11.08415871717932
43771;Mac Grosseto Sud;TORREGAS - S.R.L.;Strada provinciale 158 58100;42.74982560496126;11.093877201223336
13526;MARINA CARBURANTI;MARINA CARBURANTI S.R.L.;VIA GROSSETANA, MARINA DI GROSSETO 60 58100;42.71877367773859;10.990595793254101
55968;NUOVA PESA SRL ;NUOVA PESA SRL ;SENESE 175 58100;42.77902;11.12476
47570;Q8;Q8;VIA CASTIGLIONESE 67 58100;42.771744000123;11.090228000123
36766;stazione di serviozio esso di giannini filippo;STAZIONE DI SERVIZIO ESSO DI GIANNINI FILIPPO;VIA DELLA PACE 129 58100;42.76909453219253;11.111423726983617
39017;STAZIONE DI SERVIZZIO DI GIANNINI FILIPPO;STAZIONE DI SERVIZZIO ESSO DI GIANNINI FILIPPO;VIA AURELIA NORD 56 58100;42.7715384979936;11.10641303865782
50225;Tirrenogas Grosseto;TIRRENO GAS DI TAVOLIERI ARNALDO E C. S.N.C.;AURELIA NORD 236 58100;42.78478740743983;11.092790365219116
15767;UNIONE GAS AUTO SPA - MY EN;MF SNC DI ANGELI M. & SINIBALDI F.;VIA SCANSANESE 309 58100;42.766042081863006;11.15630641579628
31928;Bancalà Emanuele distributore q8;BANCALA' EMANUELE;via umberto I 67 58012;42.35942388048221;10.92087613739966
52232;LOC MONTICELLO;LOC MONTICELLO;BANCALA EMANUELE DISTRIBUTORE Q8 67 58012;42.363811100454555;10.914606442626992
47275;Ala Carburanti;BRICOLOBI S.R.L.;Strada provinciale 160 amiatina km. 97,400  58051;42.5853492792878;11.286461353301997
18329;KALOROIL MANCIANO;KALOROIL MANCIANO;VIA PARIDE PASCUCCI SNC 58014;42.5924218264777;11.520582373584261
18330;KALOROIL SATURNIA;KALOROIL SATURNIA;VIA DELLE TERME 51, 58014  ;42.65511063947189;11.511208960499175
50661;MANCIANO;SYNERGY S.R.L.;Via Circumvallazione Nord  37 58014;42.58892177906998;11.517132428601773
9185;TAMOIL;TAMOIL;S.R. 74 km 11,770 - -;42.53497095179947;11.336098909378052
5946;MASSA MARITTIMA;"IP SERVICES S.R.L.";Via Circonvallazione 2 58024;43.05198735973446;10.887038597553214
21016;Stazione Rifornimento Esso;BARGELLI S. & C. S.N.C.;LOCALITA' SCHIANTAPETTO  58024;43.03318378123235;10.884260684251785
34220;04947;ALOCCI MARINA;strada provinciale orbetellana  58019;42.40547756998365;11.200216859579086
9633;Argentario Carburanti;ARGENTARIO CARBURANTI DI ROSI GABRIELE & C. S.A.S.;VIA CAMPONE ALTO SNC 58019;42.41849469090976;11.115725790085662
30836;Confessore Rino;CONFESSORE RINO;TERRA ROSSA SNC 58018;42.42557740544466;11.197828352451324
47219;ENI PV4904;ENI PV4904;PIAZZA DEL VALLE SNC 58019;42.43441563319328;11.12233256917444
4370;località Costa di Teva;ARGENTARIO TRADE S.R.L.;località  Costa di Teva S.P. 161 KM 8+700  58019;42.42980273153456;11.163234561681747
47647;PIERONI ANDREA;PIERONI ANDREA;VIA MOLO MARINAI D' ITALIA SC 58019;42.43543191061528;11.122724562883372
23662;reteitalia;reteitalia;piazza Mario Cheli   58025;43.14708983885971;10.856137810457994
15366;keropetrol;SOZZI ANDREA;LOCALITA' GABELLINO SNC 58026;43.07839327334394;11.015451550483704
54705;4956 Orbetello;4956 Orbetello;Loc. Fonteblanda – p.te Osa  ;42.54653;11.17565
16677;AGIP;VILARDI MICHELE;MARCONI  58015;42.440566502779824;11.214853674173355
50709;Beyfin Orbetello;E.G PUNTO SOSTA SAS DI GIUGGIOLI EMILIANO & C.;Loc.LA POLVEROSA, STR.REG. 74 KM 7 58015;42.52134937220107;11.28011687935539
16600;ENERPETROLI ;SASSETTI FABRIZIO;VIA MONTIANESE 24 58015;42.56575347622328;11.171282610838716
34157;ENI OSA;STAZIONE DI SERVIZIO DI RINALDI MARIO;Statale 1 Via Aurelia, Km. 156, dir. sud - 58015;42.546599156869064;11.175689399242401
45508;IP Orbetello Scalo;BENICCHI CESARE;1 Via Aurelia, Km. 144,400, nord - 58015;42.45924539434173;11.247215867042542
32998;ORBETELLO - FONTEBLANDA;"IP SERVICES S.R.L.";VIA AURELIA KM. 159,830  58010;42.57883700485404;11.164709212303137
23997;ORBETELLO - FONTEBLANDA;STAR SERVICE S.R.L.;Statale 1 Via Aurelia, Km. 159+200, dir. GROSSETO - ;42.57387227493479;11.167409420013428
27264;ORBETELLO OIL ITALIA;OIL ITALIA SRL;STRADA PROVINCIALE N.7 BARCA DEI GRAZI  SNC 58100;42.51354230288021;11.242410304087116
52781;ORBETELLO SS AURELIA,244 KM 152+090 ALBINIA;ORBETELLO SS AURELIA,244 KM 152+090 ALBINIA;1 KM 152+095 SNC 58015;42.5153623;11.1944954
34023;Panta Talamone;CI.ERRE. NAUTICA S.R.L.S.;Piazza del Porto 1 58015;42.55428534969903;11.135302037000656
25576;Stazione di Servizio ESSO di Vanni C & Segato M snc;VANNI CESARE E SEGATO MARCO S.N.C.;PIAZZA MARIO CORTESINI 35, 58015 - -;42.43948929829656;11.213878020644188
12621;Stazione di servizio PANTA s.r.l.;Stazione di servizio PANTA s.r.l.;strada Provinciale 440 km 2+272  58015;42.44374758190295;11.229059336376167
40123;totalerg;MAGAROTTO ANDREA;Statale 1 Via Aurelia, Km. 150+200, dir. roma - 58015;42.50040260140667;11.20401956140995
10347;giovanni dondolini;DONDOLINI GIOVANNI;VIA N. CIACCI 513 58017;42.63655258278026;11.674544631056051
18332;KALOROIL PITIGLIANO;KALOROIL PITIGLIANO;STRADA REGIONALE MAREMMANA 74  55372 58017;42.647349692325456;11.707957434752302
29705;PITIGLIANO;PITIGLIANO;VIA NICOLA CIACCI 16 58017;42.634524659605155;11.671684831380844
20572;BOCCINI BRUNO;BOCCINI BRUNO;STRADA STATALE 323 SNC 58053;42.78301533779549;11.483602970838547
43537;8089;T.D.M. S.R.L.;MONTEMASSI 88 58036;42.970230062593714;11.03930111660236
12586;Distribuore Da Frassini;DA FRASSINI ANDREA;VIA ROMA 201/B 58036;43.02561114770337;11.090097427368164
27253;DISTRIBUTORE IP di BONCIOLI PAOLO E ANDREA;DISTRIBUTORE IP di BONCIOLI PAOLO E ANDREA;VIA MAZZINI 55 58036;43.013739161595076;11.166065633296967
43837;Geno Srl;GENO SRL;Loc. Il Terzo Snc 21 58036;43.00111967345741;11.171936996628574
21662;Staz. Servizio di Vecchiarelli Tito e Piero Snc;Staz. Servizio di Vecchiarelli Tito e Piero Snc;S.P. 19 DI MONTEMASSI  58036, ROCCASTRADA (GR) SNC 58036;42.92544663898517;11.08071858810581
39996;BALDUCCI SNC;BALDUCCI S.N.C. DI BALDUCCI ROBERTO & C.;VIA martiri di niccioleta 17 58037;42.83457021741693;11.584484818385363
32908;SCANSANO;STAR SERVICE S.R.L.;S.P. DELLE COLLACCHIE  58054;42.693509348474414;11.320925652980804
